GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,Description,2012,2013,2014,2015,2016
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2292,2372,2506,2636,2759
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2877,2985,3179,3366,3484
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,4106,4121,4307,4499,4739
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1500,1537,1578,1646,1777
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,5152,5275,5451,5643,5913
92000,Mideast,2,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3651,3738,3873,3997,4136
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,34491,35199,36439,37644,38940
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11528,11743,12011,12151,12402
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3534,3640,3777,3955,4078
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1173,1215,1295,1372,1396
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,790,809,832,878,917
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1003,1031,1049,1083,1119
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,569,585,600,622,646
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7994,8102,8234,8196,8325
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2576,2593,2622,2648,2691
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1006,1021,1042,1063,1086
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1346,1330,1275,988,888
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3067,3159,3296,3497,3660
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,22963,23457,24428,25493,26538
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),21544,21999,22941,23931,24860
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5732,5827,6064,6217,6401
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6173,6267,6496,6826,7136
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,1094,1127,1210,1266,1324
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1358,1397,1453,1502,1564
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,1971,2014,2097,2253,2346
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2357,2484,2639,2796,2897
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2859,2884,2982,3072,3191
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1419,1457,1487,1562,1678
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,4452,4562,4683,4912,5159
93000,Great Lakes,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3033,3104,3195,3349,3481
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,35380,36142,37283,38359,39498
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12474,12674,12923,12912,13106
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4116,4229,4362,4553,4652
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1425,1468,1544,1634,1632
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,872,896,928,967,1008
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1143,1169,1181,1215,1246
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,676,696,709,736,767
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8357,8444,8561,8359,8454
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2672,2679,2732,2767,2828
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,986,1005,1028,1051,1071
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1838,1837,1776,1376,1230
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2862,2923,3026,3165,3324
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,22906,23469,24359,25448,26392
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),21844,22373,23249,24284,25154
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5623,5781,5979,6178,6404
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6280,6345,6549,6902,7188
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,952,989,1050,1081,1118
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1461,1507,1566,1632,1699
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,1992,2034,2129,2273,2351
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2516,2645,2768,2900,2981
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,3021,3072,3206,3318,3414
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1062,1096,1110,1163,1237
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,3809,3896,3976,4171,4362
94000,Plains,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2747,2800,2866,3007,3125
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,31677,32357,33440,34507,35542
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11550,11768,12068,12159,12296
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3632,3782,3932,4142,4245
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1295,1356,1427,1533,1549
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,854,885,926,974,1010
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,959,994,1019,1056,1089
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,525,546,560,580,597
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7918,7986,8135,8017,8051
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2673,2681,2738,2764,2798
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1005,1027,1056,1075,1088
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1364,1327,1251,936,825
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2876,2952,3090,3241,3340
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,20127,20589,21372,22348,23246
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),19780,20227,20999,21958,22812
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5544,5707,5892,6124,6388
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,5348,5397,5592,5888,6106
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,665,689,729,764,801
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1049,1073,1104,1140,1185
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2154,2220,2322,2454,2543
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2279,2378,2491,2636,2720
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2739,2763,2869,2952,3069
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),347,362,373,390,434
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,2649,2710,2785,2920,3045
95000,Southeast,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2302,2348,2412,2531,2611
96000,Southwest,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,32191,32951,34238,35038,35820
96000,Southwest,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11895,12148,12544,12489,12527
96000,Southwest,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3852,3977,4112,4283,4332
96000,Southwest,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1535,1598,1685,1747,1741
96000,Southwest,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,833,858,898,955,983
96000,Southwest,6,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,901,921,920,954,964
