GeoFIPS,GeoName,Region,ComponentName,Line,Description,2014,2015,2016
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,233273,242358,254366
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),30339,31986,35964
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,226445,239726,252368
95000,Southeast,5,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,196106,207739,216404
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,1356677,1409753,1461387
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,497056,502495,511079
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,162955,172320,176742
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,66786,70291,71047
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,35569,38413,40095
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,36445,38390,39333
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,24155,25225,26268
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,334101,330175,334337
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,105169,107311,109378
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,46666,47941,49223
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,56659,43184,38669
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,125606,131739,137067
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,859621,907258,950308
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),835711,882083,922173
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,228695,240752,252629
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,211630,225585,237550
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,36964,38266,39591
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,51648,53260,55236
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,92769,99416,103508
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,106908,113764,117424
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,107096,111042,116235
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),23910,25175,28135
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,120084,127232,134431
96000,Southwest,6,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,96174,102057,106296
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,421095,443545,466647
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,149384,154555,160796
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,48229,51694,54010
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,15842,17229,17571
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,11741,12688,13495
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,14300,15015,15737
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,6345,6763,7208
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,101155,102861,106786
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,32884,33744,34961
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,12031,12534,13060
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,15413,11897,10633
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,40827,44686,48133
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,271711,288989,305851
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),263872,280810,297055
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,77882,82854,87097
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,60771,65229,69893
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,12871,13626,14466
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,18129,19065,20103
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,28244,30669,32361
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,30807,32847,34273
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,35167,36520,38862
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),7839,8180,8796
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,40158,42744,45791
97000,Rocky Mountain,7,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,32319,34565,36995
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,2112920,2217369,2324807
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,662847,681810,700551
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,229398,244635,254092
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,66518,72676,74986
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,49821,52689,54991
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,77041,81625,84886
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,36018,37646,39230
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,433449,437175,446459
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,157573,160518,162274
98000,Far West,8,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,68749,71114,72834
