"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"98000","Far West","8","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",100285,104203,202386,148954,141337,147518,179216,288023,202198,247998,287580,337867,334978,316726,308490,395858,665715,1171698,1272593,1181922,1430879,1845785,1502909,1621151,1694949,1865732,2051329,2213470,2568219,3075834,3148329,3513336,4049315,4249773,4640417,4992045,5473670,5995740,7370118,8495698,9692795,11966780,13844054,14973435,16851914,19933255,25054218,27643851,29377204,31801138,35086530,41131466,48286805,53628292,57227653,59791587,64577817,69045712,72105776,77375109,84949902,93510634,104239763,119293197,126486650,130330688,137797387,144774943,146824477,154506290,162997649,170850320,190019842,203960488,214573260,223796321,236034384,253460102,270161340,308759524,341902114,377697595,380723091,383567027,396957471,424952226,454076094
"98000","Far West","8","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1107700,1363692,1754631,1380463,1498475,1584651,1784340,1927544,2053997,2388452,2901461,2957659,3319705,3840527,4009134,4342909,4630152,5088547,5608488,6929950,7962309,9092326,11380869,13252980,14311981,16082080,18998476,23757225,26227744,28165536,30169336,33165389,39040407,45822618,51105182,54461464,56020759,60407270,64608930,68011954,73130945,80149691,88786886,100087458,115225426,122627354,126547027,133068392,139309355,141915286,148401268,155408097,161687612,179717398,195524704,207275396,218001595,228702590,246803264,261972606,299323458,331836737,366845936,368540737,372406563,385996181,413158434,441326709
"98000","Far West","8","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",144773,167813,219658,336150,397686,498648,599471,759208,859100,1062598,1221423,1434565,1585633,1793931,2030528,2210231,2352946,2642428,2886331,3107958,3615239,3905030,4619626,5362557,5997388,7369302,8424354,9632667,10947494,12261899,13556421,15227876,17513160,20514021,22550339,24258960,25781115,27587582,29338200,30753862,33247552,35575659,38677957,42631907,45152572,46814659,48470206,50503550,52707685,54699551,56578919,58494820,62341092,66571001,70382920,73971119,78327544,82861658,86942268,91328768,96173603,104784572,108781217,112218793,119651774,125582211,131959545,138180730
"98000","Far West","8","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",63426,77647,115465,225535,263407,360370,439652,589844,672836,859487,985499,1174437,1282779,1459428,1660093,1788700,1901386,2166608,2390378,2580128,3042579,3285669,3936916,4622123,5196019,6438466,7369355,8440764,9643260,10816276,11935075,13416520,15545589,18237574,20095715,21572635,22861804,24324691,25841056,26975340,28995190,30904056,33259619,36153631,38606008,40933082,42961759,45090791,47193512,49201825,51027389,52691466,55985748,59473374,62683794,65187485,68360702,72144946,76393223,80887201,85310789,93773553,97720722,101439131,108968493,114807395,120499140,126502230
"98000","Far West","8","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",81347,90166,104193,110615,134279,138278,159819,169364,186264,203111,235924,260128,302854,334503,370435,421531,451560,475820,495953,527830,572660,619361,682710,740434,801369,930836,1054999,1191903,1304234,1445623,1621346,1811356,1967571,2276447,2454624,2686325,2919311,3262891,3497144,3778522,4252362,4671603,5418338,6478276,6546564,5881577,5508447,5412759,5514173,5497726,5551530,5803354,6355344,7097627,7699126,8783634,9966842,10716712,10549045,10441567,10862814,11011019,11060495,10779662,10683281,10774816,11460405,11678500
"98000","Far West","8","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",24254,28102,30018,31286,43446,45839,51777,55400,60990,66877,71595,80477,91487,94976,99352,102244,104506,109215,115805,125695,142083,149345,170518,195961,213062,256137,282204,331663,364438,392992,416098,451588,505506,558921,604948,628863,628464,642296,660297,669147,696358,714760,737531,763532,779718,784405,797326,802642,803262,811328,816862,812651,815849,827446,852041,861325,872290,884491,908718,930279,948064,999763,998581,1012711,1047875,1067850,1088091,1108260
"98000","Far West","8","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",34922,38923,46530,54423,60880,59844,64569,67471,71934,75449,82906,90692,97874,106642,120966,128115,138260,148788,159522,167439,177569,188847,199272,232832,261465,304673,374639,442234,531247,603970,709897,794169,828488,956835,1031211,1200753,1331287,1421665,1522761,1703426,2048527,2368615,2789037,3274126,3145437,3095495,2860253,2868601,3029848,3033212,3061304,3182113,3372751,3707026,3934563,4767931,5561198,5940442,5387107,5082720,5104106,4919949,4863218,4668947,4542344,4564078,4554194,4510452
"98000","Far West","8","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",22171,23141,27645,24906,29953,32595,43473,46493,53340,60785,81423,88959,113493,132885,150117,191172,208794,217817,220626,234696,253008,281169,312920,311641,326842,370026,398156,418006,408549,448661,495351,565599,633577,760691,818465,856709,959560,1198930,1314086,1405949,1507477,1588228,1891770,2440618,2621409,2001677,1850868,1741516,1681063,1653186,1673364,1808590,2166744,2563155,2912522,3154378,3533354,3891779,4253220,4428568,4810644,5091307,5198696,5098004,5093062,5142888,5818120,6059788
"98000","Far West","8","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",15557,19416,22769,27551,32134,35309,50909,69041,91074,115601,154826,188882,230196,260676,553848,1306229,1688050,2075299,2433929,2651908,2900132,3248069,3879306,4716272,5645391,6625275,7540647,8678970,9796939,12268126,13255450,14435158,15628393,17251524,18842249,20479216,22215047,24883293,27304789,30563203,37887331,42010153,44816936,48526944,51960383,53644795,57159136,60636868,62795081,73692239,77767853,84226620,92021268,96693047,109397230,116993283,125536504,135204881,147257816,151584658,160984892,171165877,191909676,211564856
"98000","Far West","8","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",158194,737460,892162,1003011,1073352,1177499,1302772,1504156,1833910,2276202,2788407,3315490,3795223,4585124,5460911,6721557,7617841,8587638,9691172,10482505,11367635,12376620,13148436,15078660,15505123,17198156,19333097,21679379,23960559,26005452,27895524,29561741,29657848,30482791,31881303,35002456,37910861,40338907,43603759,47570791,58055352,61874783,68358330,73431226,76803818,80445383,83671355,86627207,91005776,95746898
"98000","Far West","8","SA35","2220","...","      Public assistance medical care benefits 2/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",15557,19416,22769,27551,32134,35309,50909,69041,91074,115601,154826,188882,230196,260676,395654,537959,751710,1015645,1290016,1392816,1503624,1639961,1939380,2330027,2747982,3189633,3613123,3943450,4171427,5352902,5405740,5580094,5648853,6430317,7044629,7602337,8487537,9253954,11190117,12723747,17868804,19701592,20304101,22023405,23605863,23658648,27066086,29704153,30413215,38121938,39214980,43027862,47411295,47948632,49965238,53664203,55551857,59958507,68522230,69096241,75215970,82642147,98961880,113834852
"98000","Far West","8","SA35","2221","...","        Medicaid 3/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1260817,1335639,1420968,1518151,1733562,2099033,2458598,2718940,3059474,3361256,3536994,4559226,4581209,4713507,4735076,5435044,6011998,6532227,7444681,8106416,9641136,11354332,16237851,18139623,18787058,20570434,22086501,22081790,25407776,27922823,28418388,35837173,36819644,40095202,44297267,44578296,45925346,49687821,51512213,55857057,64146744,64806635,70897240,78856711,95590846,110351324
"98000","Far West","8","SA35","2222","...","        Other medical care benefits 4/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",29199,57177,82656,121810,205818,230994,289384,470693,553649,582194,634433,793676,824531,866587,913777,995273,1032631,1070110,1042856,1147538,1548981,1369415,1630953,1561969,1517043,1452971,1519362,1576858,1658310,1781330,1994827,2284765,2395336,2932660,3114028,3370336,4039892,3976382,4039644,4101450,4375486,4289606,4318730,3785436,3371034,3483528
"98000","Far West","8","SA35","2230","...","      Military medical insurance benefits 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",30810,44178,56643,70561,81593,93736,103952,106016,110043,109002,120152,132301,150396,164601,193667,231869,267426,288368,338702,429985,500259,579074,550679,609549,641300,685430,629182,552276,498087,458996,424406,435202,449924,500563,567845,642012,859851,1006214,1173624,1376640,1454297,1626317,1815148,1931768,2043034,2097567,1896523,1942020,1983106
"98000","Far West","8","SA35","2300","...","    Income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",264842,390365,454751,446107,438676,445312,454006,452058,458397,492942,551670,555435,564394,589752,641578,691573,777270,869626,986859,1135691,1263526,1545454,2113338,2513787,2675682,2631640,3260805,3852001,4255820,4658766,4862197,5233828,6496682,7088045,7412408,7932948,8247980,8781124,9519012,10264693,11274285,12646915,14423524,16487222,18754992,19868966,21282346,22642037,23162479,22072156,22436807,23408439,23590536,23740225,25467001,27168762,28836172,30973242,32196579,33968700,36224306,41882555,45405703,46737110,47050596,47849077,48548286,48722701
"98000","Far West","8","SA35","2310","...","      Supplemental security income (SSI) benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",348416,336397,332577,326187,373900,407656,435169,473901,518726,576651,610538,698522,799072,831351,851607,885646,1233591,1380108,1459673,1545777,1625353,1792035,2107485,2213661,2296350,2310310,2523081,2754822,3063981,3479392,3713504,4142224,4735287,5066785,5674238,5826387,5995535,6226811,6395447,6402166,6787487,7200428,7484218,7853231,8458419,8821893,9154359,9526683,9777946,10296768,10387026,10803119,10631704,10845551,11157432,11387837,11573042,11776555
"98000","Far West","8","SA35","2320","...","      Earned Income Tax Credit (EITC)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",156556,163898,147379,142026,265335,258014,253041,250643,242673,235254,305973,316003,569536,902021,1057316,1252562,1864074,2132887,2501090,3410650,3965028,4288733,4556824,4776465,4781483,4628710,4857455,5466366,5556580,5698991,5866686,6202264,6743561,7015831,8881390,9185200,9556371,9930909,10498973,10529136
"98000","Far West","8","SA35","2330","...","      Supplemental Nutrition Assistance Program (SNAP)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,"(L)",633,727,853,5518,11791,22054,38135,166291,276455,290113,302530,452160,556927,533911,475719,502918,673229,827447,1040270,1016309,1118278,1045571,1059429,1052280,1058166,1159818,1254685,1551484,2124176,2669995,3040306,3377835,3478893,3540726,3174307,2745811,2464214,2276721,2399101,2678149,2964190,3368643,3700279,3824132,4107215,4984680,7643427,9409223,10713606,11289161,11681835,11850560,11913668
"98000","Far West","8","SA35","2340","...","      Other income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",203254,219038,231817,263565,267642,283284,341374,394872,462615,547249,630934,808797,1147975,1405981,1533962,1443464,1575054,1914966,2105680,2473372,2586547,2626538,3296415,3576100,3846708,4253717,4436655,4731619,5096778,5411132,5831427,6347985,7079437,8043699,8546685,8869386,9407886,9525683,9261278,8206950,8346685,8967332,9048114,8859183,9472978,9916313,10756590,12047289,12727815,13362453,14109039,16420178,16483386,15992753,15047632,14848496,14625711,14503342
"98000","Far West","8","SA35","2341","...","        Family assistance 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",146215,163555,174066,199423,209114,221440,283329,337282,397925,470680,541901,705939,1023763,1265786,1397122,1309711,1425522,1716328,1865789,2204438,2329005,2363762,2863463,3131610,3244762,3565571,3755911,4028685,4307714,4585232,4874175,5275054,5890579,6613354,6909898,7106304,7364124,7408047,6937978,5635151,5641089,6096975,6060818,5779995,5227252,5513643,5728999,5659403,5976376,6035398,6043865,6696219,7003129,6329242,5688694,5530597,5410967,5448944
"98000","Far West","8","SA35","2342","...","        Excluding family assistance 7/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",57039,55483,57751,64142,58528,61844,58045,57590,64690,76569,89033,102858,124212,140195,136840,133753,149532,198638,239891,268934,257542,262776,432952,444490,601946,688146,680744,702934,789064,825900,957252,1072931,1188858,1430345,1636787,1763082,2043762,2117636,2323300,2571799,2705596,2870357,2987296,3079188,4245726,4402670,5027591,6387886,6751439,7327055,8065174,9723959,9480257,9663511,9358938,9317899,9214744,9054398
"98000","Far West","8","SA35","2400","...","    Unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",232817,363396,251679,128878,151473,165985,244185,185827,184627,264363,532497,354515,533372,753582,610082,644022,670266,672992,521892,591349,536199,569527,1022441,1343024,1179037,969198,1392161,2791842,2842938,2216203,1751520,1461071,2404706,2751392,4205509,4463090,3076833,3114614,3098100,2679469,2435199,2409649,3145023,4961611,7655009,8172921,5856032,4965796,4800301,4288533,4356584,4610017,4308681,6092774,11659031,11608697,7710011,6365661,6096147,6918434,11250871,28118102,31918150,24982971,19646650,14857642,8517200,7473276
"98000","Far West","8","SA35","2410","...","      State unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",174270,307408,239081,123962,146422,154225,219254,163020,164322,237605,484442,314482,489221,702567,567467,595834,621453,626745,491050,556232,493323,519399,926333,1208000,1054442,883969,1285025,2598787,2595809,2023855,1491043,1277695,2137178,2493453,4072359,4323907,2974607,3021087,3001269,2593920,2359994,2340967,3066673,4854889,7432013,7920173,5646528,4764883,4629829,4135928,4225629,4488643,4193114,5966911,11486612,11397093,7472291,6152400,5883648,6710975,10971738,27703766,31399037,24411385,19082022,14443226,8222326,7226164
"98000","Far West","8","SA35","2420","...","      Excluding state unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",58547,55988,12598,4916,5051,11760,24931,22807,20305,26758,48055,40033,44151,51015,42615,48188,48813,46247,30842,35117,42876,50128,96108,135024,124595,85229,107136,193055,247129,192348,260477,183376,267528,257939,133150,139183,102226,93527,96831,85549,75205,68682,78350,106722,222996,252748,209504,200913,170472,152605,130955,121374,115567,125863,172419,211604,237720,213261,212499,207459,279133,414336,519113,571586,564628,414416,294874,247112
"98000","Far West","8","SA35","2421","...","        Unemployment compensation for Federal civilian employees (UCFE)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6052,6270,7464,17739,12674,15390,16696,16444,19773,19558,18018,13498,13742,15723,15550,27335,36757,36557,29935,38054,66861,82225,66221,35770,35730,34759,45937,58077,61747,58416,51134,53165,43543,43188,43660,48809,68377,103277,113787,103941,117972,91585,77066,63005,54607,53013,59062,81663,88287,78129,67611,64945,60414,73452,124481,153019,183065,146872,111894,82315,68217
"98000","Far West","8","SA35","2422","...","        Unemployment compensation for railroad employees","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",6444,8554,7977,4640,4205,7407,15225,10394,9149,13973,19135,18038,14992,17062,12285,9642,7252,7282,5345,6282,7656,8857,10265,9806,5749,5042,5882,15516,22858,12403,11857,10035,14582,17457,26422,24083,12274,13376,12787,13464,5979,5397,6419,5985,5509,4898,4285,4217,5268,6108,6093,6900,7979,10215,10141,10012,8117,7035,7978,9338,9451,20540,13238,8616,8558,7741,8479,8341
"98000","Far West","8","SA35","2423","...","        Unemployment compensation for veterans (UCX)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",52103,47434,4621,276,846,4353,9706,6361,4886,5321,11181,9321,13769,17257,13886,18773,22003,20947,11999,15093,19497,25721,57981,88392,82267,48341,63026,110090,133810,100342,48886,48714,53146,53602,13140,30875,26259,23905,24181,20014,22767,17541,20893,28126,111661,131619,80681,67091,62708,57738,52188,45873,40796,37808,65413,88193,96945,99341,106400,99698,118773,195831,287996,326179,332267,240514,163449,129833
